SAP Invoice No,Billing Item,Date,Invoice creation time,Customer Number,Customer Name,Product Code,Material Discription,Quantity,Unit of Measure,No. of Boxes,Billing Type,Plant,Plant State,Cust. Reg,Customer GST No,Billing Type,HSN/SAC Code,Invoice Value,Transporter Name,LR No,Shipping Bill No,Truck No.,Delivery,Plant Name,Customer Location,Customer Pincode,Transporter Name,Transporter ID,Transporter (LR) Document Number,Transporter (LR) Document Date,Distance (KM),Vehical Number,Vehicle Type,EWB Number,EWB Date,Month, Length O.D.in mm , Breadth O.D.in mm , Height O.D.in mm ,Volume,TotalVol
3172477083,20,03-02-2018,11.46.48 AM,3723304,NANDAI AGRO SHOPEE,36683,6A,-20,KG,5,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-57,190.97",,,,,8853644605,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,417,212,258,0.022808232,0.11404116
3172477076,10,03-02-2018,11.44.40 AM,3723304,NANDAI AGRO SHOPEE,33161,149A,-350,L,35,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-3,13,826.28",,,,,8853619711,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,195,285,0.025953525,0.908373375
3172477076,20,03-02-2018,11.44.40 AM,3723304,NANDAI AGRO SHOPEE,33162,108A,-70,L,7,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-69,633.78",,,,,8853619711,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,532,272,295,0.04268768,0.29881376
3172477076,30,03-02-2018,11.44.40 AM,3723304,NANDAI AGRO SHOPEE,56459,43A,-150,L,15,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,71,835.48",,,,,8853619711,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,287,355,0.036372945,0.545594175
3172477072,10,03-02-2018,11.43.07 AM,3723304,NANDAI AGRO SHOPEE,40359,145A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089340,"-7,753.59",,,,,8853625603,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,272,267,335,0.02432904,0.02432904
3172477074,10,03-02-2018,11.44.04 AM,3723304,NANDAI AGRO SHOPEE,33163,100A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-9,582.39",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,287,355,0.036372945,0.036372945
3172477074,20,03-02-2018,11.44.04 AM,3723304,NANDAI AGRO SHOPEE,33504,179A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-37,407.32",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,397,307,225,0.027422775,0.082268325
3172477077,10,03-02-2018,11.45.05 AM,3723304,NANDAI AGRO SHOPEE,57812,19A,-548,L,137,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-19,64,369.69",,,,,8853619566,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,192,192,280,0.01032192,1.41410304
3172477080,10,03-02-2018,11.45.53 AM,3723304,NANDAI AGRO SHOPEE,59351,103A,-364,L,91,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-17,09,252.38",,,,,8853636909,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,195,195,283,0.010761075,0.979257825
3172477082,10,03-02-2018,11.46.29 AM,3723304,NANDAI AGRO SHOPEE,59351,103A,-12,L,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-56,348.97",,,,,8853608840,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,195,195,283,0.010761075,0.032283225
3172477084,10,03-02-2018,11.47.17 AM,3723304,NANDAI AGRO SHOPEE,56421,53A,-470,L,47,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-4,97,561.51",,,,,8853619727,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,195,285,0.025953525,1.219815675
3172477084,20,03-02-2018,11.47.17 AM,3723304,NANDAI AGRO SHOPEE,56423,44A,-100,L,10,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,09,167.52",,,,,8853619727,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.279594
3172477044,10,03-02-2018,9.23.47 AM,3723304,NANDAI AGRO SHOPEE,38823,60A,-200,KG,8,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-36,379.18",,,,,8853617718,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,630,760, -   ,#VALUE!,#VALUE!
3172477092,10,03-02-2018,11.49.51 AM,3723304,NANDAI AGRO SHOPEE,59352,137A,-160,L,40,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-7,75,032.01",,,,,8853636913,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,342,182,240,0.01493856,0.5975424
3172477096,10,03-02-2018,11.51.27 AM,3723304,NANDAI AGRO SHOPEE,54568,154A,-60,L,6,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,26,354.02",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.1677564
3172477089,10,03-02-2018,11.48.45 AM,3723304,NANDAI AGRO SHOPEE,33504,179A,-80,L,8,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-99,752.86",,,,,8853636884,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,397,307,225,0.027422775,0.2193822
3172477094,10,03-02-2018,11.50.39 AM,3723304,NANDAI AGRO SHOPEE,22228,66A,-10,KG,1,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-14,611.38",,,,,8853605827,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,617,367,445,0.100765355,0.100765355
3172477045,10,03-02-2018,9.24.06 AM,3723304,NANDAI AGRO SHOPEE,38823,60A,"-1,425.00",KG,57,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-2,59,201.71",,,,,8853606481,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,630,760, -   ,#VALUE!,#VALUE!
3172477087,10,03-02-2018,11.48.25 AM,3723304,NANDAI AGRO SHOPEE,33161,149A,-100,L,10,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-89,664.65",,,,,8853613519,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,195,285,0.025953525,0.25953525
3172477073,10,03-02-2018,11.43.41 AM,3723304,NANDAI AGRO SHOPEE,40361,50A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089340,"-25,418.99",,,,,8853628248,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,287,355,0.036372945,0.109118835
3172477079,10,03-02-2018,11.45.28 AM,3723304,NANDAI AGRO SHOPEE,57812,19A,-188,L,47,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-6,73,907.85",,,,,8853636925,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,192,192,280,0.01032192,0.48513024
3172477081,10,03-02-2018,11.46.10 AM,3723304,NANDAI AGRO SHOPEE,60917,180A,-552,KG,138,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-24,60,281.24",,,,,8853647110,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,477,282,225,0.03026565,4.1766597
3172477085,10,03-02-2018,11.47.41 AM,3723304,NANDAI AGRO SHOPEE,38826,61A,-260,KG,13,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-50,854.57",,,,,8853636911,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,522,262,390,0.05333796,0.69339348
3172477086,10,03-02-2018,11.48.02 AM,3723304,NANDAI AGRO SHOPEE,57823,20A,-100,L,25,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-3,69,476.26",,,,,8853619574,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,342,182,240,0.01493856,0.373464
3172477095,10,03-02-2018,11.50.58 AM,3723304,NANDAI AGRO SHOPEE,33501,165A,-300,L,30,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-3,63,281.74",,,,,8853619669,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,187,275,0.024015475,0.72046425
3172477095,20,03-02-2018,11.50.58 AM,3723304,NANDAI AGRO SHOPEE,33504,179A,-120,L,12,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,49,629.27",,,,,8853619669,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,397,307,225,0.027422775,0.3290733
3172477095,30,03-02-2018,11.50.58 AM,3723304,NANDAI AGRO SHOPEE,54567,143A,-140,L,14,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-3,04,875.77",,,,,8853619669,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,287,355,0.036372945,0.50922123
3172477095,40,03-02-2018,11.50.58 AM,3723304,NANDAI AGRO SHOPEE,54568,154A,-180,L,18,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-3,79,062.06",,,,,8853619669,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.5032692
3172477270,10,03-02-2018,7.28.27 AM,3723304,NANDAI AGRO SHOPEE,33502,164A,-140,L,14,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,79,601.91",,,,,8853619676,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,347,267,320,0.02964768,0.41506752
3172477091,10,03-02-2018,11.49.26 AM,3723304,NANDAI AGRO SHOPEE,32825,123A,-10,L,2,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-36,590.99",,,,,8853636923,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,260,260,285,0.019266,0.038532
3172477292,10,03-03-2018,8.36.48 AM,3723304,NANDAI AGRO SHOPEE,47768,138A,-60,L,6,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-55,677.65",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.1677564
3172480160,10,3/22/2018,12.00.58 PM,3723304,NANDAI AGRO SHOPEE,33652,69A,-190,L,19,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-1,47,559.24",,,,,8853607095,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,294,181,0.024850938,0.472167822
3172480176,10,3/22/2018,12.04.50 PM,3723304,NANDAI AGRO SHOPEE,22228,66A,-40,KG,4,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-58,917.51",,,,,8853636891,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,617,367,445,0.100765355,0.40306142
3172480180,10,3/22/2018,12.06.29 PM,3723304,NANDAI AGRO SHOPEE,54568,154A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-66,777.86",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.0838782
3172480142,10,3/22/2018,11.56.49 AM,3723304,NANDAI AGRO SHOPEE,55710,9A,-300,L,30,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-6,60,015.30",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,195,285,0.025953525,0.77860575
3172480150,10,3/22/2018,11.58.48 AM,3723304,NANDAI AGRO SHOPEE,57822,17A,-36,L,9,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,37,164.07",,,,,8853619578,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,292,165,0.01720026,0.15480234
3172480167,10,3/22/2018,12.02.42 PM,3723304,NANDAI AGRO SHOPEE,35136,115A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-17,809.96",,,,,8853644605,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,352,292,305,0.03134912,0.09404736
3172480139,10,3/22/2018,11.55.59 AM,3723304,NANDAI AGRO SHOPEE,17400,75A,-20,L,1,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-10,875.04",,,,,8853619639,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,302,302,410,0.03739364,0.03739364
3172480139,20,3/22/2018,11.55.59 AM,3723304,NANDAI AGRO SHOPEE,17399,135A,-96,L,6,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-53,775.44",,,,,8853619639,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,377,377,255,0.036242895,0.21745737
3172480140,10,3/22/2018,11.56.16 AM,3723304,NANDAI AGRO SHOPEE,38826,61A,-520,KG,26,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,01,709.15",,,,,8853606471,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,522,262,390,0.05333796,1.38678696
3172480143,10,3/22/2018,11.57.04 AM,3723304,NANDAI AGRO SHOPEE,36683,6A,-12,KG,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-34,314.58",,,,,8853636887,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,417,212,258,0.022808232,0.068424696
3172480145,10,3/22/2018,11.57.39 AM,3723304,NANDAI AGRO SHOPEE,60914,177A,-4,KG,2,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-19,516.41",,,,,8853636913,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,327,312,200,0.0204048,0.0408096
3172480146,10,3/22/2018,11.57.52 AM,3723304,NANDAI AGRO SHOPEE,59352,137A,-24,L,6,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,16,254.80",,,,,8853608840,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,342,182,240,0.01493856,0.08963136
3172480156,10,3/22/2018,11.59.55 AM,3723304,NANDAI AGRO SHOPEE,33646,116A,-110,L,11,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-71,406.88",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,507,212,255,0.02740842,0.30149262
3172480157,10,3/22/2018,12.00.09 PM,3723304,NANDAI AGRO SHOPEE,33646,116A,-110,L,11,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-71,406.88",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,507,212,255,0.02740842,0.30149262
3172480165,10,3/22/2018,12.02.15 PM,3723304,NANDAI AGRO SHOPEE,40363,48A,-230,L,23,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089340,"-1,83,848.84",,,,,8853625546,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,195,285,0.025953525,0.596931075
3172480166,10,3/22/2018,12.02.30 PM,3723304,NANDAI AGRO SHOPEE,40359,145A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089340,"-7,753.59",,,,,8853625603,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,272,267,335,0.02432904,0.02432904
3172480168,10,3/22/2018,12.02.56 PM,3723304,NANDAI AGRO SHOPEE,35136,115A,-60,L,6,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-35,619.89",,,,,8853618406,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,352,292,305,0.03134912,0.18809472
3172480172,10,3/22/2018,12.03.59 PM,3723304,NANDAI AGRO SHOPEE,17389,231A,-40,KG,4,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-45,882.77",,,,,8853636933,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,522,262,390,0.05333796,0.21335184
3172480174,10,3/22/2018,12.04.23 PM,3723304,NANDAI AGRO SHOPEE,33161,149A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-17,932.94",,,,,8853613519,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,195,285,0.025953525,0.05190705
3172480178,10,3/22/2018,12.05.18 PM,3723304,NANDAI AGRO SHOPEE,15812,104A,-115,L,23,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-3,95,380.15",,,,,8853619676,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,352,287,190,0.01919456,0.44147488
3172480148,10,3/22/2018,11.58.19 AM,3723304,NANDAI AGRO SHOPEE,38845,199A,-50,L,5,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-32,344.20",,,,,8853619574,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,605,295,215,0.038372125,0.191860625
3172480148,20,3/22/2018,11.58.19 AM,3723304,NANDAI AGRO SHOPEE,57823,20A,-32,L,8,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,18,232.41",,,,,8853619574,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,342,182,240,0.01493856,0.11950848
3172480151,10,3/22/2018,11.59.01 AM,3723304,NANDAI AGRO SHOPEE,55961,33A,-20,KG,5,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-1,37,089.10",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,352,352,200,0.0247808,0.123904
3172480152,10,3/22/2018,11.59.14 AM,3723304,NANDAI AGRO SHOPEE,55968,35A,-100,KG,25,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-6,35,963.96",,,,,8853636925,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,262,262,315,0.02162286,0.5405715
3172480154,10,3/22/2018,11.59.31 AM,3723304,NANDAI AGRO SHOPEE,55968,35A,-12,KG,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-77,375.90",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,262,262,315,0.02162286,0.06486858
3172480155,10,3/22/2018,11.59.44 AM,3723304,NANDAI AGRO SHOPEE,56297,107A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-12,071.27",,,,,8853613180,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,347,267,320,0.02964768,0.05929536
3172480141,10,3/22/2018,11.56.30 AM,3723304,NANDAI AGRO SHOPEE,36684,1A,-8,KG,2,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-23,501.03",,,,,8853619035,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,352,352,200,0.0247808,0.0495616
3172480158,10,3/22/2018,12.00.22 PM,3723304,NANDAI AGRO SHOPEE,33646,116A,-40,L,4,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-25,966.14",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,507,212,255,0.02740842,0.10963368
3172480158,20,3/22/2018,12.00.22 PM,3723304,NANDAI AGRO SHOPEE,33648,117A,-190,L,19,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-1,27,264.88",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,410,330,195,0.0263835,0.5012865
3172480158,30,3/22/2018,12.00.22 PM,3723304,NANDAI AGRO SHOPEE,33653,130A,-50,L,5,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-35,556.94",,,,,,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,577,297,250,0.04284225,0.21421125
3172480161,10,3/22/2018,12.01.11 PM,3723304,NANDAI AGRO SHOPEE,33652,69A,-40,L,4,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-31,065.10",,,,,8853598342,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,467,294,181,0.024850938,0.099403752
3172480169,10,3/22/2018,12.03.14 PM,3723304,NANDAI AGRO SHOPEE,35142,114A,-60,L,6,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-32,597.34",,,,,8853606519,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,7,7,15,0.000000735,0.00000441
3172480171,10,3/22/2018,12.03.48 PM,3723304,NANDAI AGRO SHOPEE,35652,252A,-40,KG,4,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-47,646.85",,,,,8853636930,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,567,327,350,0.06489315,0.2595726
3172480177,10,3/22/2018,12.05.05 PM,3723304,NANDAI AGRO SHOPEE,22228,66A,-10,KG,1,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-14,611.38",,,,,8853605827,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,617,367,445,0.100765355,0.100765355
3172480144,10,3/22/2018,11.57.20 AM,3723304,NANDAI AGRO SHOPEE,40361,50A,-40,L,4,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089340,"-33,891.99",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,287,355,0.036372945,0.14549178
3172480144,20,3/22/2018,11.57.20 AM,3723304,NANDAI AGRO SHOPEE,55714,11A,-88,L,11,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-2,24,860.37",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,287,355,0.036372945,0.400102395
3172480144,30,3/22/2018,11.57.20 AM,3723304,NANDAI AGRO SHOPEE,35652,252A,-20,KG,2,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-23,823.42",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,567,327,350,0.06489315,0.1297863
3172480144,40,3/22/2018,11.57.20 AM,3723304,NANDAI AGRO SHOPEE,47768,138A,-120,L,12,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-1,11,355.29",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.3355128
3172480144,50,3/22/2018,11.57.20 AM,3723304,NANDAI AGRO SHOPEE,56296,125A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-12,505.56",,,,,8853607038,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,602,307,225,0.04158315,0.0831663
3172480147,10,3/22/2018,11.58.05 AM,3723304,NANDAI AGRO SHOPEE,59353,122A,-32,L,8,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-1,60,116.16",,,,,8853608957,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,357,292,165,0.01720026,0.13760208
3172480149,10,3/22/2018,11.58.33 AM,3723304,NANDAI AGRO SHOPEE,57812,19A,-12,L,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-43,015.38",,,,,8853619566,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,192,192,280,0.01032192,0.03096576
3172480159,10,3/22/2018,12.00.41 PM,3723304,NANDAI AGRO SHOPEE,33646,116A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089199,"-7,336.63",,,,,8853609840,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,507,212,255,0.02740842,0.02740842
3172480163,20,3/22/2018,12.01.40 PM,3723304,NANDAI AGRO SHOPEE,35652,252A,-50,KG,5,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-59,558.56",,,,,8853619711,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,567,327,350,0.06489315,0.32446575
3172480163,30,3/22/2018,12.01.40 PM,3723304,NANDAI AGRO SHOPEE,56423,44A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-32,750.25",,,,,8853619711,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.0838782
3172480164,10,3/22/2018,12.02.01 PM,3723304,NANDAI AGRO SHOPEE,56423,44A,-40,L,4,ZY61,4752,Maharashtra Central,MH,27AHVPB2536L1ZZ,Return credit note,38089290,"-43,667.00",,,,,8853619830,SYNGENTA INDIA LTD - Pune,RATNAGIRI,415612,,,,,0,,,,,3,392,317,225,0.0279594,0.1118376
